sample_id,split,target,group_hash,source_stems,representative,image,mask
f81cbf35201aef6b,train,0,f81cbf35201aef6b00e5f94f356e71dbb0bb92f527bbff75e84b9b8cd68b59a2,caries_0_5959,caries_0_5959,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f81cbf35201aef6b.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f81cbf35201aef6b.png
e2fdf4dc200ea82c,train,0,e2fdf4dc200ea82cd6129efb361476957ffe3d832196831c0687dc618b5767d2,gingivitis_(2018),gingivitis_(2018),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\e2fdf4dc200ea82c.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\e2fdf4dc200ea82c.png
e25f01bfd9adc394,train,0,e25f01bfd9adc394b45b71dba798f078761d70f4ff77d4cf7f6472c642f5aff4,caries_0_5762,caries_0_5762,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\e25f01bfd9adc394.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\e25f01bfd9adc394.png
891d7b1a250638de,train,0,891d7b1a250638de39b4e6b0e95314ad125860eea76124b7c70ee2fa2b5b3e54,caries_0_4486,caries_0_4486,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\891d7b1a250638de.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\891d7b1a250638de.png
d16c6e919f7370ac,train,0,d16c6e919f7370acdb9f8ce641df40300ede09cb8bc5ca035154e5107c7a2702,caries_0_5263,caries_0_5263,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d16c6e919f7370ac.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d16c6e919f7370ac.png
a185dec7b40467d0,train,0,a185dec7b40467d0a574e49cdd1e81835eb586ab464b1ca0403ed0e947f664d0,caries_0_416,caries_0_416,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\a185dec7b40467d0.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\a185dec7b40467d0.png
04fcabde913f23eb,train,0,04fcabde913f23eb6297d0d8abdcd1c6d4dbc64ecbf4ea3ea9d0e5d0d1d8c344,caries_0_31,caries_0_31,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\04fcabde913f23eb.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\04fcabde913f23eb.png
70e8f100b32ace53,train,0,70e8f100b32ace53d69f71a29b3f1e10173b02060e4f50f03c730f070764b182,caries_0_2626,caries_0_2626,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\70e8f100b32ace53.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\70e8f100b32ace53.png
51fd62150632104f,train,0,51fd62150632104f876caa631deb969284811610770cb5ad9769b3330f53a822,caries_0_1391,caries_0_1391,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\51fd62150632104f.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\51fd62150632104f.png
fa3308c9c767f1b2,train,0,fa3308c9c767f1b24e8bfae4df7659e3fdca57d6264f38c728ecae19eb624b7c,caries_0_3216,caries_0_3216,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\fa3308c9c767f1b2.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\fa3308c9c767f1b2.png
40ee813a089010e0,train,0,40ee813a089010e01d95a8e1aecee40690c3ff47008cf16dfc2cf88b15e83129,gingivitis_(173),gingivitis_(173),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\40ee813a089010e0.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\40ee813a089010e0.png
494ee443c098697b,train,0,494ee443c098697bb57b3f361cfc8cbb1879dfb57406f033a34518a94df4a2a3,caries_0_230,caries_0_230,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\494ee443c098697b.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\494ee443c098697b.png
b66487732ffc9f99,train,0,b66487732ffc9f99ae73bde2a23e5f8b1e82cc7c97b1eb77b4edcb779a85711c,caries_0_115,caries_0_115,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\b66487732ffc9f99.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\b66487732ffc9f99.png
4e5bb5784065a375,train,0,4e5bb5784065a37557fddd4397f3e0db9c1004696c10a6ade7585123c026041f,caries_0_5191,caries_0_5191,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\4e5bb5784065a375.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\4e5bb5784065a375.png
ea9f1509cd4728a2,train,0,ea9f1509cd4728a268cb0d522452e88817b030e20cd9d1922725acddaa71df80,gingivitis_(2082),gingivitis_(2082),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\ea9f1509cd4728a2.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\ea9f1509cd4728a2.png
65cf9458dfe640d3,train,0,65cf9458dfe640d3c0b02173e8f22116ab368ac36e385b1f719931c19bb4ed72,gingivitis_(330),gingivitis_(330),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\65cf9458dfe640d3.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\65cf9458dfe640d3.png
c2538ebeca9c1985,train,0,c2538ebeca9c1985953ec8ee924d5fe8f9a9eb465093963859a7b2b4e201f4b3,caries_0_6763,caries_0_6763,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c2538ebeca9c1985.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c2538ebeca9c1985.png
47d3ea77d4a08739,train,0,47d3ea77d4a08739ff3343ef03abb143fff7667eb744efcc6ec3f874eef36c6e,gingivitis_(1818),gingivitis_(1818),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\47d3ea77d4a08739.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\47d3ea77d4a08739.png
d87fe44d0edba600,train,0,d87fe44d0edba60050d5d459b70cdc982da3e8b1bb4045123c5ce322bcf12c0c,caries_0_2970,caries_0_2970,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d87fe44d0edba600.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d87fe44d0edba600.png
d4b2497abc41129c,train,0,d4b2497abc41129ceebf40214af6eca6d199e33414aaafb3d503c89fcd67c28d,caries_0_520,caries_0_520,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d4b2497abc41129c.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d4b2497abc41129c.png
d7e183ca46d5e4b0,train,0,d7e183ca46d5e4b046765c227576a0892eeb52a1545f3f727ac4398a0efcdf53,caries_0_5378,caries_0_5378,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d7e183ca46d5e4b0.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d7e183ca46d5e4b0.png
334e892cd984afee,train,0,334e892cd984afee6e6b09f09710b319279b22b7156173eb5da96ca8051a36f4,gingivitis_(1740),gingivitis_(1740),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\334e892cd984afee.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\334e892cd984afee.png
36483e9ddee884be,train,0,36483e9ddee884beb58c47cad29395b3d35d1179ba513ebad54853cc6dab6bb9,caries_0_2323,caries_0_2323,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\36483e9ddee884be.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\36483e9ddee884be.png
572c4430ab9aaec8,train,0,572c4430ab9aaec80b777101a159c91e8a47477e80edc61f6e2593f37c64a29c,caries_0_4992,caries_0_4992,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\572c4430ab9aaec8.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\572c4430ab9aaec8.png
34a7c33d3f8191c1,train,0,34a7c33d3f8191c1f132824f7bf3eab30aa6136132449bc29bee8760f13b0468,caries_0_259,caries_0_259,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\34a7c33d3f8191c1.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\34a7c33d3f8191c1.png
95501cd7f1342d2e,train,0,95501cd7f1342d2eaea58ec8b0227df55d0493f3a75029a01080c50ffd0726e7,caries_0_1767,caries_0_1767,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\95501cd7f1342d2e.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\95501cd7f1342d2e.png
959b788e6d47966b,train,0,959b788e6d47966b15520aa8ef59e2b927b2c70e400b8467879ca01ff6d110a2,caries_0_7415,caries_0_7415,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\959b788e6d47966b.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\959b788e6d47966b.png
f96e6e33d64a7b37,train,0,f96e6e33d64a7b3723c3aa1095da4bbbf9cfa72d2fd7bf3489b3c053cba966d9,caries_0_4451,caries_0_4451,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f96e6e33d64a7b37.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f96e6e33d64a7b37.png
83dc6a5ca8fbdbfd,train,0,83dc6a5ca8fbdbfdb14a4d436ff0ab6606d579b0b1e9774c16d9c2565fe77713,caries_0_8515,caries_0_8515,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\83dc6a5ca8fbdbfd.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\83dc6a5ca8fbdbfd.png
efe51e1084c7eee0,train,0,efe51e1084c7eee0c3ba0ea58b1534beae3fba0d18c31b6a01aa910bf008ed63,caries_0_6036,caries_0_6036,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\efe51e1084c7eee0.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\efe51e1084c7eee0.png
ef2c65ef781015be,train,0,ef2c65ef781015beca42df64c5b10fa4b127128072812083b210e70007a59565,caries_0_4310,caries_0_4310,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\ef2c65ef781015be.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\ef2c65ef781015be.png
25d3a32fb091783e,train,0,25d3a32fb091783e4d54cf9287dbded9d4bbdd4f2499b08cd69f48ec3bf59918,caries_0_2631,caries_0_2631,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\25d3a32fb091783e.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\25d3a32fb091783e.png
458d912ff9f04231,train,0,458d912ff9f04231e1dbfa4b29b47f28bf42b64115a225130048a77f5db2a277,caries_0_9369,caries_0_9369,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\458d912ff9f04231.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\458d912ff9f04231.png
ee926979acf2d2c7,train,0,ee926979acf2d2c76f3e6fd1c6b2bf496f344ac049eba05ed88b3386a9331e75,caries_0_686,caries_0_686,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\ee926979acf2d2c7.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\ee926979acf2d2c7.png
e99423a3ebf38d63,train,0,e99423a3ebf38d6378a2e09e35d5e6a1650e21e8d355fc0b4e7829aec901be5c,8,8,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\e99423a3ebf38d63.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\e99423a3ebf38d63.png
b83077ef80eaba2a,train,0,b83077ef80eaba2a34cd60093932a353aa686354e53fb674cb30abcfda0d1968,36,36,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\b83077ef80eaba2a.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\b83077ef80eaba2a.png
9a25192edc68410a,train,0,9a25192edc68410ac2a478b5b14603aa3fd2271ed0d8b3eaf9e7a83e0fbbd72d,gingivitis_(2289),gingivitis_(2289),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\9a25192edc68410a.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\9a25192edc68410a.png
72c731ec78643bf3,train,0,72c731ec78643bf36e7670bd9e6d991b572f9bd61cc4faf1dd44e01fe1ba9fec,caries_0_3426,caries_0_3426,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\72c731ec78643bf3.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\72c731ec78643bf3.png
da3adf676ce80e24,train,0,da3adf676ce80e24dfd009cff82bdcd3443e5bc574f19d99f097f5b1c5d2efba,caries_0_159,caries_0_159,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\da3adf676ce80e24.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\da3adf676ce80e24.png
b95dc4332214c385,train,0,b95dc4332214c385ab85736c14205d7a2b0633ef239388407b2547b1228c8975,gingivitis_(1173),gingivitis_(1173),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\b95dc4332214c385.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\b95dc4332214c385.png
a2c5ddc3258e3e00,train,0,a2c5ddc3258e3e0061b8e96ed217f6b8c909a524e745611841f6a7cacc60c76a,caries_0_4674,caries_0_4674,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\a2c5ddc3258e3e00.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\a2c5ddc3258e3e00.png
6a7bf006b667ba9c,train,0,6a7bf006b667ba9c6cfc4dfcf127eae5baf94ebec8a81238de8b6ef5c0948ecd,gingivitis_(1078),gingivitis_(1078),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\6a7bf006b667ba9c.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\6a7bf006b667ba9c.png
cebc9eafab0a1345,train,0,cebc9eafab0a134532269e59264c063a35b07493f5ca848a1374b477ea065163,caries_0_8341,caries_0_8341,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\cebc9eafab0a1345.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\cebc9eafab0a1345.png
21e70c3820286961,train,0,21e70c382028696121ee6c0499a5d4f80404d73e6578ed000aabd7d14a03cc70,caries_0_7595,caries_0_7595,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\21e70c3820286961.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\21e70c3820286961.png
60799dc81a61d602,train,0,60799dc81a61d60219ee4c166571be2b8e361bfd2bb5d938998ca2ec563314c0,caries_0_9976,caries_0_9976,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\60799dc81a61d602.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\60799dc81a61d602.png
151a04dcbf1f56b8,train,0,151a04dcbf1f56b81d0bcdd05576e482629e54614d8203bb4fe5a54abe771afe,gingivitis_(39),gingivitis_(39),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\151a04dcbf1f56b8.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\151a04dcbf1f56b8.png
3961a218e119f3ac,train,0,3961a218e119f3ac02f7943d58151bba7e908ee6a9ca8715cb0f3190023b4def,caries_0_1399,caries_0_1399,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\3961a218e119f3ac.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\3961a218e119f3ac.png
a8f1d59fd37d74f3,train,0,a8f1d59fd37d74f322dc88a0d0d77e4b3eafaf518d561829e0d4181efadf29db,gingivitis_(1320),gingivitis_(1320),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\a8f1d59fd37d74f3.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\a8f1d59fd37d74f3.png
eb311a1d969562dd,train,0,eb311a1d969562dd6b2ab1f0ff76ea84492d3d466f2749d49c00daeaea98e78d,gingivitis_(1898);gingivitis_(2055),gingivitis_(1898),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\eb311a1d969562dd.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\eb311a1d969562dd.png
d565106b1bff46c2,train,0,d565106b1bff46c28a9ccc08de0d1c033d6ddb29b291792573136a545e607032,caries_0_583,caries_0_583,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d565106b1bff46c2.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d565106b1bff46c2.png
f513e755c08dbf25,train,0,f513e755c08dbf250f3195722e13f1d24d799d60947c205b3f5cef7781d196d5,gingivitis_(2076),gingivitis_(2076),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f513e755c08dbf25.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f513e755c08dbf25.png
085a6e5db0175948,train,0,085a6e5db0175948bb3628d990b54622a81e8b0407449171a618a8cc699e1824,caries_0_3701,caries_0_3701,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\085a6e5db0175948.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\085a6e5db0175948.png
0a007b6682408ad4,train,0,0a007b6682408ad4e6ce9ee1eeb38b0063136b86d6eb66b65087b0baff8f9a2c,gingivitis_(2148),gingivitis_(2148),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\0a007b6682408ad4.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\0a007b6682408ad4.png
c87d4444fe0e0873,train,0,c87d4444fe0e08738a5c97f07a410f497cc2d585c899a5431cc8922484266b61,gingivitis_(449),gingivitis_(449),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c87d4444fe0e0873.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c87d4444fe0e0873.png
d0b7d18519cea4ed,train,0,d0b7d18519cea4edc90a0e2012ce575c2a8c25c7860090f9249661926e081ca9,caries_0_1364,caries_0_1364,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d0b7d18519cea4ed.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d0b7d18519cea4ed.png
927264dd9cfdec11,train,0,927264dd9cfdec1185118d3a27239aec06c8ae1759b12ea5a355ba8afe21aaf1,gingivitis_(649);gingivitis_(691),gingivitis_(649),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\927264dd9cfdec11.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\927264dd9cfdec11.png
e351cac79d46a98c,train,0,e351cac79d46a98c397374a46ff2fb5de841be604a89cd59ab41be38066cbb1b,gingivitis_(670);gingivitis_(748),gingivitis_(670),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\e351cac79d46a98c.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\e351cac79d46a98c.png
25c10a23c206aa88,train,0,25c10a23c206aa884833a43d2f26f17f2a12760826529b14d5d23c6e696404b7,gingivitis_(132);gingivitis_(174),gingivitis_(132),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\25c10a23c206aa88.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\25c10a23c206aa88.png
c7eb28d4575a7d85,train,0,c7eb28d4575a7d85f17b2def0d0942a063525668d3ec4d104695b1afa50c5131,caries_0_9879,caries_0_9879,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c7eb28d4575a7d85.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c7eb28d4575a7d85.png
04578295eb956cfe,train,0,04578295eb956cfef69c0b4df88739455e55128ceb801965db5b4e069e1cf717,caries_0_2670,caries_0_2670,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\04578295eb956cfe.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\04578295eb956cfe.png
e2d4df165592ea35,train,0,e2d4df165592ea35c5b4489c75062a14956a6204d1720fc55ecdda471ee14ad3,caries_0_4248,caries_0_4248,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\e2d4df165592ea35.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\e2d4df165592ea35.png
d94c9489be2b1fda,train,0,d94c9489be2b1fda95d521981825f198d83a14fe60483d03ef90475a351d06ac,caries_0_5234,caries_0_5234,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\d94c9489be2b1fda.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\d94c9489be2b1fda.png
a16532c4b8743162,train,0,a16532c4b8743162435012f3c562aeb2fc695de9efd0f8d658b168357d840371,caries_0_9432,caries_0_9432,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\a16532c4b8743162.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\a16532c4b8743162.png
5f2dbec72184f25a,train,0,5f2dbec72184f25a461fdf572d9a4c6c1e09c0796ca8b5b1cf7f1503e2836b68,caries_0_8131,caries_0_8131,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\5f2dbec72184f25a.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\5f2dbec72184f25a.png
adb59655bd92e970,train,0,adb59655bd92e970feeb4f95d2260cad2fdda349ebba5323a4488a60a2d4b83d,caries_0_7411,caries_0_7411,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\adb59655bd92e970.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\adb59655bd92e970.png
205f9a8e5db502f6,train,0,205f9a8e5db502f6d1c4353c02376aa0edcdfe0108dd4e4eddaae24ac2c7da74,caries_0_3253,caries_0_3253,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\205f9a8e5db502f6.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\205f9a8e5db502f6.png
130e37b4a1511c09,train,0,130e37b4a1511c0928372a82f055eac824af72c9a765713ebf04dc4a021511c5,caries_0_2763,caries_0_2763,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\130e37b4a1511c09.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\130e37b4a1511c09.png
c20f6eddc14621b4,train,0,c20f6eddc14621b4e80bb68406e81838c2bf6c311431aebe7fdb86029817328d,caries_0_9969,caries_0_9969,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\c20f6eddc14621b4.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\c20f6eddc14621b4.png
efccdb0dfcbf7694,train,0,efccdb0dfcbf769458907351bb09d9d567eaf32551e6a3e1dc25f2a9d40ea011,gingivitis_(123),gingivitis_(123),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\efccdb0dfcbf7694.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\efccdb0dfcbf7694.png
1a850d845b714ee8,train,0,1a850d845b714ee8e4d0ff85645020d856e83089b6d43a2b845a3e85ae71e2ad,caries_0_4030,caries_0_4030,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\1a850d845b714ee8.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\1a850d845b714ee8.png
638ae9ea80912580,train,0,638ae9ea8091258090db431805eefa5871e374280034e278fd5bf4c9d0992b70,gingivitis_(295),gingivitis_(295),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\638ae9ea80912580.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\638ae9ea80912580.png
175e3f626ec49478,train,0,175e3f626ec494785e3c769ef60f75894969742b08fe8905be299e9ce728e757,caries_0_9690,caries_0_9690,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\175e3f626ec49478.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\175e3f626ec49478.png
0d45b1ef17eca1fb,train,0,0d45b1ef17eca1fb025ec5d07fa11cb7c198146d379ca08abcc86c71e4bae704,caries_0_4336,caries_0_4336,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\0d45b1ef17eca1fb.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\0d45b1ef17eca1fb.png
139076a1958102ff,train,0,139076a1958102ffa604f87b1c5cd23cc1f3bacd21b2a26380f1c7f1624a07bd,gingivitis_(24),gingivitis_(24),C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\139076a1958102ff.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\139076a1958102ff.png
ae9fe9dc7323baa1,train,0,ae9fe9dc7323baa171115429021bb68e0c535b1fa6923a6b32552bd0eeb48364,caries_0_3680,caries_0_3680,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\ae9fe9dc7323baa1.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\ae9fe9dc7323baa1.png
4209a49576071325,train,0,4209a49576071325c394e790bb56ef2dbe0d3093e3579efaf1d8a5e2ba089fe2,caries_0_4415,caries_0_4415,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\4209a49576071325.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\4209a49576071325.png
b6e8b876fa97ea76,train,0,b6e8b876fa97ea76c9ac0a8e61017f570298f1b8a608724624d0778428bfbd05,186;5,186,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\b6e8b876fa97ea76.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\b6e8b876fa97ea76.png
f9098c615f7ab3b8,train,0,f9098c615f7ab3b8e2f35b3ba61f4027b9f65d18a355f273ed1762e86c8c9cea,caries_0_1347,caries_0_1347,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\images\train\f9098c615f7ab3b8.jpg,C:\Users\16024\Desktop\齿镜\calculus-unetpp\data\processed\masks\train\f9098c615f7ab3b8.png
